threshold,objective_score,valid_threshold,diag_coverage,trade_accuracy,expectancy,winrate,rr_ratio,profit_factor,coverage,total_signals,winning_trades,losing_trades,max_drawdown
0.28,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.29000000000000004,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.30000000000000004,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.31000000000000005,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.32000000000000006,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.33000000000000007,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.3400000000000001,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.3500000000000001,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.3600000000000001,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.3700000000000001,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.3800000000000001,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.3900000000000001,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.40000000000000013,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.41000000000000014,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.42000000000000015,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.43000000000000016,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.44000000000000017,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.4500000000000002,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.4600000000000002,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
0.4700000000000002,6.578622379522495,True,0.17211426524581355,0.2866805411030177,3.102534049622053e-05,0.5100234313980734,1.005052083159222,1.046172705052559,0.17211426524581355,3844,1959,1882,0.09364682204966068
