threshold,objective_score,valid_threshold,diag_coverage,trade_accuracy,expectancy,winrate,rr_ratio,profit_factor,coverage,total_signals,winning_trades,losing_trades,max_drawdown
0.4600000000000002,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.4700000000000002,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.4800000000000002,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.4900000000000002,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.5000000000000002,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.5100000000000002,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.5200000000000002,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.5300000000000002,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.5400000000000003,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.5500000000000003,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.5600000000000003,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.5700000000000003,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.5800000000000003,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.5900000000000003,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.6000000000000003,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.6100000000000003,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.6200000000000003,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
0.6300000000000003,8.64900546398895,True,0.11475776842482314,0.278189621537261,6.603670357741668e-05,0.5150331901600937,1.0375540400830998,1.1018790490093469,0.11475776842482314,2563,1319,1242,0.05841226771645869
